1443657603850000000.00,16.04178
1443657603858330000.00,16.08024
1443657603866670000.00,16.118446
1443657603875000000.00,16.157547
1443657603883330000.00,16.19824
1443657603891670000.00,16.239477
1443657603900000000.00,16.278423
1443657603908330000.00,16.314095
1443657603916670000.00,16.349192
1443657603925000000.00,16.385157
1443657603933330000.00,16.421732
1443657603941670000.00,16.457275
1443657603950000000.00,16.491945
1443657603958330000.00,16.528744
1443657603966670000.00,16.567108
1443657603975000000.00,16.604303
1443657603983330000.00,16.639858
1443657603991670000.00,16.674955
1443657604000000000.00,16.712133
1443657604008330000.00,16.751232
1443657604016670000.00,16.788895
1443657604025000000.00,16.823845
1443657604033330000.00,16.858459
1443657604041670000.00,16.895252
1443657604050000000.00,16.932934
1443657604058330000.00,16.971794
1443657604066670000.00,17.012022
1443657604075000000.00,17.049625
1443657604083330000.00,17.084339
1443657604091670000.00,17.121191
1443657604100000000.00,17.160986
1443657604108330000.00,17.19919
1443657604116670000.00,17.234526
1443657604125000000.00,17.269554
1443657604133330000.00,17.306402
1443657604141670000.00,17.34515
1443657604150000000.00,17.384342
1443657604158330000.00,17.423172
1443657604166670000.00,17.462385
1443657604175000000.00,17.501923
1443657604183330000.00,17.541142
1443657604191670000.00,17.580023
1443657604200000000.00,17.619694
1443657604208330000.00,17.660122
1443657604216670000.00,17.698553
1443657604225000000.00,17.734436
1443657604233330000.00,17.771832
1443657604241670000.00,17.811615
1443657604250000000.00,17.84952
1443657604258330000.00,17.886757
1443657604266670000.00,17.925674
1443657604275000000.00,17.962488
1443657604283330000.00,17.996511
1443657604291670000.00,18.033091
1443657604300000000.00,18.073746
1443657604308330000.00,18.115808
1443657604316670000.00,18.157202
1443657604325000000.00,18.194462
1443657604333330000.00,18.228029
1443657604341670000.00,18.263411
1443657604350000000.00,18.29986
1443657604358330000.00,18.335329
1443657604366670000.00,18.372105
1443657604375000000.00,18.407738
1443657604383330000.00,18.43965
1443657604391670000.00,18.470768
1443657604400000000.00,18.506086
1443657604408330000.00,18.547543
1443657604416670000.00,18.589424
1443657604425000000.00,18.627384
1443657604433330000.00,18.664291
1443657604441670000.00,18.703671
1443657604450000000.00,18.74548
1443657604458330000.00,18.787918
1443657604466670000.00,18.829292
1443657604475000000.00,18.866867
1443657604483330000.00,18.902216
1443657604491670000.00,18.939758
1443657604500000000.00,18.979267
1443657604508330000.00,19.018291
1443657604516670000.00,19.055614
1443657604525000000.00,19.092209
1443657604533330000.00,19.128317
